@relation pizzarequests

@attribute PostEdited {0,1}
@attribute NumberOfUpVotes numeric
@attribute NumberofDownVotes numeric
@attribute CommentsOnRequest numeric
@attribute CommentsOnRetrieval numeric
@attribute WordScore numeric
@attribute TitleScore numeric
@attribute class {0,1}

@data
"0","3.0","1.0","195.0","409.0","26056","1319","1"
"0","4.0","1.0","19.0","29.0","11812","1179","1"
"0","1.0","0.0","50.0","543.0","16608","1404","1"
"0","9.0","7.0","134.0","252.0","17154","1447","1"
"0","22.0","6.0","123.0","748.0","247","1680","1"
"0","7.0","2.0","250.0","354.0","16778","500","1"
"0","7.0","2.0","683.0","1000.0","11769","805","1"
"1","2.0","0.0","287.0","305.0","30052","195","1"
"0","1.0","0.0","0.0","166.0","5039","218","1"
"0","21.0","3.0","965.0","994.0","19570","2749","1"
"0","5.0","4.0","1.0","2.0","16045","409","1"
"0","6.0","6.0","305.0","448.0","2980","874","1"
"1","4.0","1.0","464.0","998.0","11977","792","1"
"0","2.0","2.0","5.0","397.0","17839","726","1"
"0","6.0","2.0","17.0","19.0","16763","753","1"
"0","4.0","0.0","0.0","1000.0","22180","633","1"
"0","11.0","3.0","27.0","47.0","17530","346","1"
"0","5.0","0.0","23.0","115.0","43372","322","1"
"0","4.0","3.0","105.0","180.0","11773","1164","1"
"0","1.0","0.0","455.0","953.0","17373","234","1"
"0","8.0","2.0","12.0","12.0","5433","1147","1"
"0","4.0","1.0","563.0","1000.0","26614","1716","1"
"0","4.0","1.0","15.0","68.0","9625","805","1"
"0","2.0","0.0","0.0","998.0","13125","814","1"
"0","5.0","2.0","2.0","10.0","372","1270","1"
"1","9.0","5.0","437.0","997.0","7499","998","1"
"0","2.0","1.0","0.0","2.0","34211","688","1"
"0","2.0","2.0","164.0","286.0","8814","387","1"
"1","18.0","5.0","0.0","1000.0","49182","750","1"
"0","2.0","0.0","256.0","1000.0","43892","172","1"
"0","9.0","2.0","0.0","938.0","23355","894","1"
"0","6.0","0.0","1.0","131.0","15518","998","1"
"0","1.0","0.0","233.0","238.0","8527","676","1"
"0","4.0","2.0","0.0","1.0","24649","392","1"
"0","2.0","1.0","442.0","999.0","2685","607","1"
"0","7.0","1.0","0.0","3.0","15139","36","1"
"0","30.0","9.0","614.0","661.0","22321","3058","1"
"0","5.0","1.0","155.0","786.0","24917","1792","1"
"0","7.0","1.0","0.0","1.0","9612","23","1"
"0","8.0","4.0","0.0","4.0","33062","162","1"
"0","7.0","2.0","0.0","4.0","6998","214","1"
"1","10.0","5.0","0.0","994.0","22855","373","1"
"0","2.0","1.0","17.0","18.0","25987","887","1"
"0","10.0","4.0","0.0","976.0","2966","95","1"
"0","21.0","4.0","67.0","87.0","11969","665","1"
"0","19.0","5.0","63.0","74.0","3403","1148","1"
"0","2.0","1.0","0.0","0.0","24361","666","1"
"0","7.0","3.0","10.0","12.0","18036","829","1"
"0","16.0","4.0","0.0","780.0","16152","1141","1"
"0","52.0","7.0","0.0","5.0","45410","262","1"
"0","3.0","0.0","103.0","594.0","26614","1170","1"
"0","4.0","3.0","17.0","924.0","19524","595","1"
"0","17.0","1.0","0.0","2.0","24057","360","1"
"0","2.0","1.0","306.0","344.0","19633","720","1"
"0","6.0","6.0","412.0","658.0","4123","1329","1"
"0","5.0","5.0","0.0","13.0","9957","156","1"
"0","3.0","0.0","46.0","97.0","12866","867","1"
"0","4.0","2.0","195.0","913.0","16751","66","1"
"1","5.0","2.0","14.0","134.0","46870","402","1"
"0","6.0","4.0","0.0","4.0","19228","1124","1"
"0","10.0","0.0","0.0","5.0","17218","1325","1"
"0","14.0","5.0","57.0","84.0","38313","1747","1"
"1","3.0","2.0","0.0","10.0","95903","112","1"
"0","16.0","7.0","0.0","4.0","13299","585","1"
"0","2.0","0.0","37.0","103.0","20374","642","1"
"0","3.0","1.0","6.0","21.0","11170","293","1"
"0","11.0","9.0","0.0","1.0","12900","606","1"
"0","1.0","0.0","159.0","804.0","5611","443","1"
"0","13.0","2.0","11.0","26.0","6284","941","1"
"1","10.0","4.0","3.0","157.0","16699","330","1"
"1","32.0","6.0","20.0","231.0","26517","282","1"
"0","17.0","10.0","76.0","103.0","8215","1976","1"
"1","7.0","1.0","147.0","622.0","13489","2315","1"
"0","4.0","1.0","25.0","149.0","12168","753","1"
"1","6.0","0.0","185.0","987.0","41372","1528","1"
"0","7.0","0.0","0.0","996.0","15291","848","1"
"1","11.0","3.0","0.0","3.0","17836","369","1"
"0","40.0","12.0","372.0","636.0","29327","618","1"
"0","7.0","4.0","77.0","98.0","20030","2479","1"
"0","10.0","3.0","61.0","301.0","30584","198","1"
"1","8.0","1.0","11.0","62.0","26339","1137","1"
"0","2.0","1.0","0.0","0.0","11552","568","1"
"0","1.0","0.0","23.0","200.0","5157","1069","1"
"0","6.0","4.0","92.0","167.0","11994","1338","1"
"0","1.0","0.0","180.0","998.0","4023","941","1"
"0","8.0","3.0","618.0","837.0","18564","440","1"
"0","1.0","1.0","16.0","53.0","15834","779","1"
"0","21.0","9.0","287.0","320.0","25898","1027","1"
"1","4.0","0.0","50.0","165.0","23526","1966","1"
"0","1.0","1.0","36.0","135.0","10085","773","1"
"0","5.0","0.0","410.0","660.0","10887","1468","1"
"0","5.0","2.0","62.0","182.0","9350","396","1"
"0","2.0","1.0","242.0","270.0","30743","994","1"
"0","21.0","8.0","633.0","939.0","14246","1129","1"
"1","17.0","3.0","0.0","957.0","8392","668","1"
"0","5.0","0.0","36.0","53.0","14323","536","1"
"0","21.0","1.0","292.0","316.0","13265","110","1"
"1","2.0","1.0","4.0","13.0","15585","632","1"
"0","1.0","0.0","121.0","210.0","16832","796","1"
"0","2.0","0.0","0.0","1000.0","17121","788","1"
"1","5.0","2.0","79.0","174.0","18140","791","1"
"0","2.0","0.0","143.0","195.0","8621","347","1"
"0","6.0","0.0","190.0","221.0","32513","955","1"
"1","3.0","0.0","0.0","1000.0","24870","224","1"
"0","16.0","2.0","179.0","199.0","31809","1026","1"
"0","30.0","13.0","22.0","614.0","21847","1751","1"
"0","23.0","7.0","13.0","24.0","22910","1115","1"
"0","5.0","0.0","377.0","829.0","15432","1036","1"
"0","7.0","1.0","113.0","204.0","15350","300","1"
"0","7.0","3.0","301.0","504.0","15094","2015","1"
"0","2.0","0.0","87.0","349.0","8276","538","1"
"0","3.0","1.0","589.0","1000.0","29182","1716","1"
"0","4.0","1.0","0.0","1.0","15975","639","1"
"0","3.0","1.0","503.0","735.0","12863","285","1"
"0","5.0","1.0","0.0","10.0","18208","376","1"
"0","3.0","0.0","756.0","943.0","16169","1413","1"
"0","48.0","14.0","52.0","254.0","34431","809","1"
"1","9.0","1.0","7.0","839.0","31054","646","1"
"1","35.0","3.0","137.0","738.0","25762","47","1"
"0","4.0","1.0","0.0","998.0","14534","2738","1"
"0","2.0","1.0","0.0","1000.0","33603","1255","1"
"1","3.0","0.0","1.0","201.0","18424","603","1"
"0","7.0","0.0","6.0","33.0","29912","656","1"
"1","2.0","0.0","513.0","535.0","53","648","1"
"0","13.0","5.0","0.0","1000.0","6378","256","1"
"0","4.0","1.0","37.0","39.0","16390","1565","1"
"1","5.0","0.0","45.0","103.0","25508","172","1"
"1","7.0","0.0","256.0","445.0","17506","1140","1"
"0","4.0","1.0","73.0","168.0","6210","1312","1"
"0","3.0","0.0","103.0","270.0","15662","1414","1"
"0","3.0","1.0","246.0","319.0","24164","412","1"
"0","3.0","2.0","0.0","998.0","26939","1288","1"
"0","3.0","3.0","68.0","109.0","5913","185","1"
"0","10.0","4.0","210.0","760.0","6134","1826","1"
"0","26.0","6.0","0.0","2.0","17881","1628","1"
"1","13.0","3.0","0.0","1000.0","28553","991","1"
"1","4.0","1.0","569.0","978.0","7788","54","1"
"0","18.0","6.0","703.0","994.0","12062","885","1"
"0","4.0","1.0","0.0","1.0","26982","246","1"
"0","3.0","0.0","0.0","985.0","16112","298","1"
"0","24.0","8.0","193.0","262.0","13447","833","1"
"0","3.0","0.0","50.0","503.0","19444","1262","1"
"1","2.0","1.0","0.0","999.0","18518","773","1"
"0","4.0","2.0","36.0","71.0","16747","859","1"
"0","11.0","0.0","21.0","91.0","35114","46","1"
"1","5.0","0.0","125.0","300.0","18031","297","1"
"1","3.0","2.0","1.0","13.0","10539","140","1"
"1","7.0","1.0","368.0","742.0","18420","2020","1"
"1","1.0","0.0","133.0","140.0","14633","1728","1"
"0","22.0","5.0","0.0","991.0","12976","638","1"
"0","28.0","1.0","379.0","425.0","29000","852","1"
"0","54.0","3.0","489.0","593.0","25006","660","1"
"0","24.0","4.0","341.0","996.0","14578","2674","1"
"0","6.0","1.0","0.0","1000.0","44796","233","1"
"1","10.0","5.0","8.0","14.0","71394","332","1"
"0","4.0","4.0","0.0","0.0","22274","1274","1"
"0","8.0","2.0","992.0","1000.0","15659","882","1"
"0","7.0","2.0","0.0","0.0","13854","30","1"
"0","3.0","0.0","0.0","1000.0","31944","752","1"
"0","3.0","1.0","37.0","999.0","27025","1301","1"
"1","4.0","1.0","0.0","1000.0","37847","1433","1"
"0","13.0","4.0","4.0","9.0","9730","112","1"
"0","35.0","12.0","144.0","159.0","36803","3098","1"
"0","5.0","2.0","136.0","450.0","1039","1318","1"
"0","3.0","0.0","93.0","222.0","17732","899","1"
"0","12.0","3.0","88.0","112.0","27774","1828","1"
"0","3.0","1.0","15.0","72.0","15629","1192","1"
"0","9.0","1.0","156.0","161.0","13738","1769","1"
"0","13.0","1.0","22.0","40.0","10185","1137","1"
"0","3.0","1.0","9.0","86.0","23949","1848","1"
"0","2.0","2.0","136.0","650.0","25851","1164","1"
"0","4.0","1.0","719.0","994.0","14961","1141","1"
"1","7.0","4.0","5.0","16.0","43617","190","1"
"0","2.0","0.0","353.0","996.0","6868","815","1"
"0","7.0","2.0","489.0","992.0","23834","1039","1"
"0","13.0","2.0","425.0","437.0","27341","2204","1"
"1","4.0","1.0","1.0","395.0","2049","679","1"
"0","1.0","1.0","675.0","999.0","15189","411","1"
"0","5.0","1.0","57.0","70.0","4393","1142","1"
"0","7.0","1.0","42.0","998.0","49741","1203","1"
"0","3.0","1.0","6.0","8.0","6367","751","1"
"0","7.0","2.0","0.0","7.0","7784","161","1"
"0","2.0","0.0","89.0","156.0","23546","731","1"
"0","3.0","1.0","0.0","1000.0","8332","637","1"
"0","19.0","22.0","37.0","50.0","8474","31","1"
"0","19.0","5.0","0.0","1000.0","3845","186","1"
"0","18.0","10.0","916.0","1000.0","26223","325","1"
"0","2.0","1.0","59.0","61.0","31561","1298","1"
"0","3.0","2.0","224.0","952.0","18076","152","1"
"0","3.0","1.0","56.0","1000.0","11440","118","1"
"0","25.0","6.0","2.0","2.0","20061","474","1"
"0","14.0","6.0","29.0","75.0","14885","1278","1"
"0","9.0","2.0","15.0","24.0","37010","356","1"
"0","4.0","1.0","19.0","33.0","18148","190","1"
"0","11.0","2.0","0.0","21.0","13793","634","1"
"0","3.0","1.0","4.0","27.0","3814","546","1"
"0","3.0","5.0","40.0","130.0","8515","300","1"
"1","8.0","2.0","124.0","779.0","4561","542","1"
"0","5.0","0.0","1.0","2.0","11720","127","1"
"1","6.0","0.0","15.0","36.0","30383","655","1"
"0","1.0","0.0","13.0","50.0","31067","961","1"
"0","1.0","0.0","159.0","865.0","12521","1524","1"
"0","3.0","3.0","109.0","127.0","11865","1087","1"
"0","3.0","5.0","159.0","289.0","6233","1717","1"
"0","49.0","7.0","33.0","63.0","19881","424","1"
"0","3.0","0.0","78.0","213.0","14564","1100","1"
"1","4.0","2.0","50.0","384.0","5296","1230","1"
"1","4.0","1.0","416.0","877.0","21256","1066","1"
"0","2.0","1.0","0.0","1.0","20536","1373","1"
"0","4.0","0.0","31.0","138.0","4367","605","1"
"0","7.0","2.0","0.0","999.0","6993","206","1"
"1","3.0","1.0","0.0","1000.0","37027","1382","1"
"0","1.0","0.0","562.0","657.0","15162","2415","1"
"0","3.0","2.0","169.0","273.0","12701","1417","1"
"0","3.0","0.0","218.0","976.0","15594","1046","1"
"0","1.0","0.0","45.0","298.0","12980","915","1"
"0","3.0","0.0","21.0","26.0","18106","74","1"
"0","2.0","0.0","65.0","136.0","14542","118","1"
"0","27.0","7.0","176.0","207.0","12683","1219","1"
"0","4.0","1.0","0.0","14.0","19609","769","1"
"0","5.0","1.0","0.0","998.0","17389","838","1"
"0","3.0","1.0","380.0","442.0","736","1386","1"
"0","8.0","1.0","35.0","950.0","41967","248","1"
"0","2.0","1.0","0.0","4.0","26128","251","1"
"0","2.0","2.0","756.0","996.0","11882","202","1"
"0","2.0","2.0","0.0","1.0","8171","545","1"
"1","5.0","0.0","99.0","188.0","10133","843","1"
"0","20.0","6.0","0.0","2.0","28991","815","1"
"0","5.0","0.0","159.0","790.0","40500","1227","1"
"0","8.0","1.0","6.0","6.0","25470","1461","1"
"1","106.0","29.0","0.0","999.0","11697","1035","1"
"0","2.0","1.0","333.0","772.0","25923","1144","1"
"0","5.0","5.0","7.0","55.0","14421","560","1"
"0","10.0","2.0","8.0","9.0","14457","818","1"
"0","20.0","6.0","124.0","144.0","13429","1417","1"
"0","4.0","2.0","0.0","999.0","25018","1855","1"
"0","14.0","6.0","26.0","124.0","12784","986","1"
"0","8.0","2.0","0.0","1000.0","16422","597","1"
"0","2.0","0.0","0.0","1000.0","19512","103","1"
"0","1.0","0.0","61.0","64.0","16389","649","1"
"0","7.0","3.0","987.0","999.0","25738","852","1"
"1","4.0","0.0","0.0","8.0","12303","27","1"
"0","6.0","0.0","3.0","9.0","5505","1492","1"
"1","4.0","1.0","0.0","823.0","41468","246","1"
"0","1.0","0.0","85.0","150.0","17359","1389","1"
"0","6.0","0.0","10.0","26.0","35678","1840","1"
"0","8.0","2.0","0.0","1.0","14281","498","1"
"0","11.0","5.0","218.0","305.0","22742","802","1"
"1","4.0","0.0","145.0","864.0","29871","239","1"
"0","6.0","2.0","0.0","14.0","66709","552","1"
"0","2.0","1.0","575.0","707.0","12067","330","1"
"0","2.0","0.0","0.0","986.0","18729","1555","1"
"1","10.0","5.0","20.0","80.0","32855","229","1"
"0","1.0","0.0","104.0","139.0","11373","925","1"
"0","8.0","0.0","2.0","38.0","8947","457","1"
"0","16.0","11.0","0.0","980.0","20144","499","1"
"0","20.0","6.0","61.0","66.0","22738","2968","1"
"0","7.0","3.0","97.0","169.0","11613","117","1"
"0","2.0","2.0","98.0","105.0","24542","853","1"
"0","3.0","1.0","5.0","105.0","8974","1016","1"
"0","2.0","2.0","70.0","72.0","15659","615","1"
"0","25.0","3.0","0.0","998.0","7040","2382","1"
"1","16.0","2.0","179.0","410.0","11749","837","1"
"0","10.0","2.0","0.0","1.0","8251","577","1"
"0","47.0","14.0","0.0","0.0","8707","2067","1"
"0","10.0","3.0","220.0","249.0","39758","1064","1"
"0","4.0","1.0","321.0","567.0","197","690","1"
"0","71.0","5.0","0.0","1000.0","56080","339","1"
"1","8.0","3.0","12.0","43.0","1351","204","1"
"0","2.0","1.0","0.0","2.0","24790","435","1"
"1","4.0","1.0","0.0","3.0","28387","1662","1"
"0","9.0","4.0","128.0","140.0","21692","2338","1"
"0","3.0","2.0","539.0","1000.0","17163","882","1"
"0","3.0","1.0","0.0","3.0","21164","1284","1"
"0","12.0","6.0","192.0","240.0","29338","1434","1"
"0","6.0","2.0","76.0","102.0","22769","646","1"
"0","1.0","0.0","104.0","284.0","8817","1060","1"
"0","4.0","4.0","9.0","82.0","9935","1815","1"
"0","4.0","1.0","17.0","61.0","20892","1064","1"
"0","9.0","1.0","16.0","21.0","28056","1089","1"
"0","6.0","0.0","186.0","376.0","15560","982","1"
"0","6.0","1.0","10.0","56.0","18291","490","1"
"0","3.0","1.0","0.0","3.0","13420","374","1"
"0","12.0","6.0","19.0","65.0","14404","1241","1"
"0","4.0","3.0","575.0","992.0","17784","1247","1"
"0","3.0","3.0","519.0","994.0","34691","667","1"
"1","6.0","2.0","69.0","155.0","11643","1361","1"
"0","11.0","4.0","818.0","1000.0","24655","1290","1"
"0","2.0","0.0","5.0","8.0","44880","591","1"
"0","3.0","1.0","40.0","163.0","13840","546","1"
"0","13.0","4.0","0.0","4.0","13898","1761","1"
"0","4.0","1.0","1.0","3.0","8783","481","1"
"0","33.0","4.0","32.0","997.0","44916","1328","1"
"0","3.0","2.0","110.0","123.0","27105","1075","0"
"0","4.0","1.0","4.0","16.0","12965","1644","0"
"0","1.0","0.0","307.0","667.0","93939","947","0"
"0","31.0","12.0","2.0","6.0","24095","1404","0"
"0","2.0","2.0","4.0","4.0","2202","909","0"
"0","10.0","2.0","200.0","243.0","19473","244","0"
"0","3.0","2.0","110.0","285.0","10485","800","0"
"0","3.0","1.0","3.0","59.0","17726","2237","0"
"0","2.0","1.0","0.0","0.0","22306","474","0"
"0","11.0","11.0","6.0","234.0","13831","269","0"
"0","4.0","3.0","0.0","1.0","7059","940","0"
"0","2.0","1.0","945.0","999.0","5650","1047","0"
"0","1.0","0.0","138.0","161.0","3978","176","0"
"0","2.0","0.0","7.0","17.0","11266","1313","0"
"0","8.0","5.0","41.0","73.0","1196","1714","0"
"0","3.0","2.0","413.0","414.0","1424","1460","0"
"0","1.0","0.0","50.0","60.0","18321","939","0"
"0","13.0","8.0","7.0","43.0","27167","175","0"
"0","4.0","4.0","40.0","229.0","1126","902","0"
"0","3.0","4.0","118.0","130.0","15930","547","0"
"0","4.0","2.0","58.0","250.0","18973","676","0"
"0","10.0","4.0","1.0","5.0","23851","798","0"
"0","1.0","0.0","0.0","0.0","2153","330","0"
"0","10.0","4.0","732.0","1000.0","12724","1115","0"
"0","3.0","1.0","0.0","2.0","14009","742","0"
"0","4.0","4.0","27.0","51.0","11955","317","0"
"0","3.0","3.0","0.0","0.0","17201","1797","0"
"0","5.0","2.0","28.0","999.0","6807","1335","0"
"0","1.0","0.0","4.0","209.0","11445","230","0"
"0","7.0","5.0","0.0","0.0","28356","0","0"
"0","5.0","6.0","0.0","0.0","3304","198","0"
"1","4.0","1.0","0.0","837.0","34286","336","0"
"0","5.0","4.0","1.0","1.0","16748","677","0"
"0","2.0","0.0","200.0","293.0","4387","476","0"
"0","2.0","1.0","0.0","1000.0","1223","1048","0"
"1","2.0","1.0","1.0","10.0","11007","239","0"
"1","3.0","1.0","19.0","399.0","17759","400","0"
"0","12.0","3.0","176.0","454.0","29333","1103","0"
"0","23.0","5.0","60.0","252.0","15912","844","0"
"0","1.0","0.0","0.0","0.0","12644","1959","0"
"0","2.0","2.0","0.0","2.0","5369","658","0"
"0","5.0","1.0","204.0","474.0","8040","909","0"
"0","5.0","3.0","99.0","198.0","13225","528","0"
"0","12.0","7.0","113.0","1000.0","53251","862","0"
"0","4.0","2.0","0.0","3.0","35174","71","0"
"1","1.0","0.0","0.0","18.0","25947","194","0"
"0","3.0","1.0","36.0","116.0","4536","1004","0"
"0","3.0","2.0","4.0","54.0","22774","240","0"
"0","5.0","2.0","301.0","517.0","24427","606","0"
"0","4.0","1.0","15.0","102.0","6821","58","0"
"0","0.0","2.0","1.0","1.0","7597","307","0"
"0","4.0","1.0","129.0","254.0","12432","1387","0"
"0","7.0","6.0","111.0","134.0","9659","2192","0"
"0","2.0","0.0","0.0","0.0","12043","1890","0"
"0","10.0","12.0","3.0","4.0","579","882","0"
"0","4.0","1.0","5.0","163.0","64254","149","0"
"0","2.0","0.0","20.0","659.0","11258","95","0"
"0","1.0","0.0","0.0","1.0","12703","136","0"
"0","4.0","6.0","261.0","267.0","4664","99","0"
"0","3.0","1.0","0.0","4.0","13545","275","0"
"1","18.0","3.0","683.0","991.0","2451","976","0"
"0","2.0","2.0","0.0","0.0","11296","519","0"
"0","9.0","3.0","6.0","11.0","10523","496","0"
"0","13.0","4.0","398.0","904.0","7695","293","0"
"0","16.0","7.0","32.0","43.0","8863","615","0"
"0","6.0","0.0","0.0","0.0","26287","752","0"
"0","4.0","0.0","0.0","998.0","6143","707","0"
"1","4.0","3.0","0.0","2.0","7260","541","0"
"0","2.0","1.0","0.0","0.0","49277","553","0"
"0","4.0","4.0","459.0","472.0","1195","1495","0"
"0","2.0","1.0","34.0","36.0","8824","366","0"
"0","35.0","9.0","0.0","0.0","15254","527","0"
"0","2.0","2.0","0.0","39.0","8626","1743","0"
"0","1.0","0.0","64.0","120.0","16022","557","0"
"0","69.0","26.0","348.0","408.0","38311","661","0"
"0","1.0","0.0","203.0","350.0","12716","347","0"
"0","3.0","2.0","16.0","22.0","14607","1141","0"
"0","3.0","2.0","127.0","139.0","4703","282","0"
"0","2.0","4.0","787.0","1000.0","13980","1168","0"
"0","3.0","1.0","65.0","149.0","4412","1098","0"
"1","7.0","3.0","166.0","996.0","15100","469","0"
"0","1.0","2.0","0.0","2.0","4901","263","0"
"0","1.0","1.0","0.0","0.0","18050","705","0"
"0","12.0","2.0","0.0","989.0","1839","494","0"
"0","1.0","1.0","25.0","44.0","6697","1544","0"
"0","9.0","3.0","742.0","766.0","13821","498","0"
"0","2.0","0.0","0.0","0.0","23041","143","0"
"0","3.0","1.0","1.0","2.0","9299","60","0"
"0","1.0","1.0","0.0","0.0","15643","602","0"
"0","3.0","3.0","127.0","134.0","12020","933","0"
"0","3.0","1.0","0.0","0.0","14267","142","0"
"0","4.0","2.0","9.0","62.0","3504","184","0"
"0","3.0","2.0","144.0","850.0","17695","2205","0"
"0","10.0","6.0","0.0","2.0","18657","727","0"
"0","7.0","4.0","42.0","56.0","4530","414","0"
"0","5.0","2.0","495.0","990.0","14425","616","0"
"0","2.0","0.0","1.0","8.0","14084","569","0"
"0","3.0","1.0","0.0","2.0","27919","440","0"
"0","12.0","7.0","107.0","112.0","13571","137","0"
"0","4.0","2.0","20.0","41.0","2581","154","0"
"0","1.0","0.0","353.0","449.0","7294","1213","0"
"0","9.0","8.0","0.0","0.0","11256","2090","0"
"0","4.0","1.0","0.0","999.0","12233","660","0"
"0","27.0","24.0","6.0","32.0","19446","984","0"
"0","3.0","5.0","0.0","1000.0","9074","18","0"
"1","4.0","1.0","186.0","685.0","14316","299","0"
"0","2.0","1.0","225.0","269.0","16054","420","0"
"0","9.0","10.0","0.0","0.0","4590","2310","0"
"0","1.0","1.0","921.0","994.0","2666","730","0"
"0","9.0","5.0","0.0","1000.0","21624","464","0"
"0","10.0","1.0","736.0","1000.0","24709","727","0"
"0","2.0","1.0","86.0","267.0","13144","42","0"
"0","3.0","2.0","0.0","60.0","23793","713","0"
"0","9.0","7.0","425.0","492.0","2099","431","0"
"0","7.0","5.0","0.0","0.0","19652","1037","0"
"0","4.0","2.0","0.0","0.0","21107","783","0"
"0","3.0","1.0","193.0","292.0","11834","754","0"
"0","4.0","1.0","413.0","460.0","8141","603","0"
"0","6.0","1.0","46.0","98.0","20637","3118","0"
"0","6.0","2.0","185.0","221.0","6878","1418","0"
"0","0.0","0.0","22.0","76.0","11332","1414","0"
"0","3.0","1.0","239.0","1000.0","10242","1612","0"
"0","5.0","4.0","24.0","38.0","27581","1457","0"
"0","2.0","4.0","12.0","124.0","12143","1146","0"
"0","3.0","0.0","103.0","283.0","26160","499","0"
"0","1.0","1.0","217.0","304.0","4394","50","0"
"1","3.0","0.0","2.0","4.0","14338","116","0"
"0","5.0","1.0","0.0","999.0","5192","87","0"
"0","3.0","3.0","898.0","955.0","11546","1381","0"
"1","8.0","2.0","148.0","540.0","21411","137","0"
"1","18.0","6.0","0.0","999.0","28544","214","0"
"0","6.0","1.0","11.0","386.0","21575","469","0"
"0","8.0","5.0","135.0","149.0","8711","1502","0"
"0","3.0","1.0","54.0","642.0","5956","1616","0"
"0","3.0","1.0","219.0","857.0","4441","929","0"
"0","11.0","3.0","434.0","784.0","13730","1255","0"
"0","5.0","3.0","47.0","59.0","32857","146","0"
"0","1.0","1.0","112.0","118.0","8392","509","0"
"0","7.0","6.0","0.0","0.0","35347","472","0"
"1","3.0","0.0","8.0","96.0","16975","811","0"
"0","9.0","7.0","303.0","332.0","33105","1569","0"
"0","3.0","1.0","6.0","71.0","11868","501","0"
"0","17.0","9.0","0.0","1.0","22878","2572","0"
"1","5.0","3.0","1.0","34.0","23258","817","0"
"0","3.0","1.0","0.0","2.0","14672","613","0"
"0","1.0","0.0","257.0","314.0","10240","1241","0"
"1","2.0","1.0","0.0","6.0","22270","117","0"
"0","15.0","5.0","0.0","0.0","25319","236","0"
"0","6.0","3.0","237.0","276.0","7110","1632","0"
"0","2.0","1.0","0.0","5.0","16812","957","0"
"0","7.0","4.0","12.0","71.0","5176","1276","0"
"0","1.0","1.0","21.0","35.0","16864","125","0"
"0","6.0","2.0","16.0","54.0","10360","1677","0"
"0","11.0","7.0","0.0","1.0","11264","351","0"
"0","9.0","2.0","56.0","57.0","12577","867","0"
"0","2.0","1.0","0.0","0.0","11983","822","0"
"0","5.0","4.0","1.0","8.0","11309","484","0"
"0","4.0","1.0","1.0","2.0","13389","1364","0"
"0","4.0","1.0","15.0","20.0","18783","1393","0"
"0","14.0","4.0","170.0","206.0","17333","2028","0"
"0","2.0","3.0","0.0","1.0","14877","127","0"
"0","7.0","1.0","0.0","1000.0","28974","638","0"
"0","2.0","0.0","4.0","4.0","4652","903","0"
"0","13.0","3.0","433.0","657.0","11087","136","0"
"0","1.0","0.0","0.0","0.0","2277","539","0"
"0","4.0","2.0","0.0","0.0","7280","122","0"
"0","7.0","7.0","91.0","889.0","4352","1120","0"
"0","2.0","1.0","156.0","262.0","13605","559","0"
"0","9.0","0.0","15.0","365.0","16095","34","0"
"1","89.0","18.0","379.0","400.0","29676","1386","0"
"0","7.0","2.0","694.0","1000.0","11343","2595","0"
"0","5.0","2.0","151.0","252.0","7385","1240","0"
"1","8.0","1.0","197.0","400.0","15590","491","0"
"0","2.0","0.0","0.0","0.0","1780","708","0"
"1","2.0","1.0","0.0","0.0","9547","0","0"
"0","18.0","4.0","131.0","235.0","9499","451","0"
"0","4.0","3.0","0.0","1.0","12448","218","0"
"0","1.0","1.0","113.0","334.0","17301","1429","0"
"0","1.0","1.0","15.0","15.0","2989","398","0"
"1","6.0","3.0","0.0","4.0","20731","0","0"
"0","35.0","15.0","79.0","81.0","1235","139","0"
"0","3.0","0.0","58.0","208.0","14641","753","0"
"0","4.0","2.0","41.0","468.0","17724","940","0"
"0","42.0","11.0","86.0","503.0","509","691","0"
"0","2.0","2.0","33.0","44.0","16563","51","0"
"0","5.0","4.0","26.0","369.0","14341","801","0"
"0","1.0","0.0","82.0","791.0","15600","829","0"
"0","0.0","0.0","0.0","0.0","12498","344","0"
"0","0.0","2.0","6.0","6.0","17854","1211","0"
"0","15.0","3.0","341.0","521.0","6067","496","0"
"0","5.0","3.0","0.0","1000.0","4854","390","0"
"1","3.0","0.0","0.0","0.0","20766","1229","0"
"0","5.0","2.0","44.0","372.0","28992","743","0"
"0","4.0","2.0","0.0","1.0","26012","474","0"
"0","5.0","1.0","0.0","1000.0","9855","303","0"
"0","4.0","5.0","54.0","354.0","6012","1151","0"
"0","2.0","3.0","410.0","570.0","10921","439","0"
"0","3.0","3.0","2.0","7.0","3690","217","0"
"0","2.0","3.0","41.0","664.0","21594","855","0"
"0","7.0","1.0","17.0","85.0","7816","559","0"
"0","1.0","3.0","0.0","0.0","23318","53","0"
"0","8.0","1.0","0.0","0.0","13091","379","0"
"0","10.0","3.0","13.0","18.0","39356","734","0"
"0","5.0","3.0","15.0","35.0","7931","380","0"
"0","5.0","1.0","310.0","379.0","4201","933","0"
"0","25.0","6.0","133.0","288.0","16869","763","0"
"0","5.0","3.0","26.0","92.0","12682","892","0"
"0","9.0","6.0","0.0","1.0","11671","853","0"
"0","8.0","3.0","0.0","0.0","3754","1471","0"
"0","3.0","2.0","101.0","224.0","9942","1281","0"
"0","8.0","4.0","1.0","19.0","4587","733","0"
"0","27.0","12.0","102.0","133.0","38580","1737","0"
"0","5.0","0.0","645.0","999.0","14782","1200","0"
